Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation
0,3.768005371,115.3790561,10.74146434,0.11418431,3.386306906,12.05173595,18.60591226,0.300086144,0.090051694,0.606390644,2.026736961,0.972002237
0,5.762939453,171.8160579,13.10786245,0.064341331,2.776004181,8.070957784,33.02487102,0.220759476,0.048734746,0.568140187,2.514668515,0.948875081
0,6.757476807,194.3128484,13.93961435,0.071050928,2.5697762,6.973723794,31.39727989,0.232979548,0.05427947,0.572990851,2.505368647,0.954045484
0,5.208221436,156.6201181,12.51479597,0.062252701,2.905426287,8.828484441,33.24342992,0.217047639,0.047109678,0.55155215,2.635107817,0.946395707
0,5.532821655,215.9542843,14.6953831,0.193122932,3.045346119,9.680275956,46.21067626,0.39808766,0.158473785,0.683120602,2.116959064,0.960970112
1,8.833953857,660.1688467,25.69375112,0.034988614,4.067718804,18.80024544,72.34805382,0.161347203,0.02603292,0.465954361,3.86433193,0.980986126
0,6.987213135,213.0820206,14.59732923,0.080076935,2.474770799,6.320836939,31.30905526,0.246696698,0.060859261,0.644952757,1.802927376,0.955071385
0,4.607223511,153.8793719,12.40481245,0.08828562,3.029483897,9.339788245,39.30806946,0.259713577,0.067451142,0.640121012,1.997752809,0.94246751
1,3.505859375,287.6543357,16.96037546,0.004911406,5.573651068,33.66885379,74.43040541,0.058765821,0.003453422,0.370345703,4.296621622,0.962191223
0,8.454498291,248.8467731,15.77487791,0.067701433,2.288655737,5.491095976,29.15835168,0.225919258,0.051039511,0.626773194,1.84751773,0.958372321
0,6.366333008,199.1648608,14.11257811,0.085002242,2.592831906,6.912558424,34.16020594,0.254489926,0.064765123,0.641155436,1.898697759,0.951430785
0,3.904586792,133.5339112,11.5556874,0.096667719,3.274881901,10.88206933,42.65855656,0.272813044,0.074426957,0.640426304,2.075330448,0.938361267
0,10.45513916,692.9112249,26.32320696,0.156710394,2.930179864,8.951040295,125.739725,0.356037462,0.126762675,0.585183336,3.697510219,0.963790979
0,6.660293579,518.0663378,22.76107066,0.096308974,3.944888884,16.23032876,117.7328,0.274649708,0.075432462,0.47940762,4.957866667,0.968523185
0,12.43856812,777.3080878,27.88024548,0.116159217,2.662382832,7.418780552,134.6584011,0.303191519,0.091925097,0.565062846,3.842411924,0.958415361
1,17.53282166,1064.012815,32.6192093,0.062882033,2.471345408,6.760591837,112.4482292,0.219288571,0.048087477,0.498748212,4.099593954,0.966987951
1,16.54615784,1165.573882,34.14050207,0.006858414,2.71067077,7.851878239,99.95550388,0.069616849,0.004846506,0.419440411,4.463255814,0.964812047
0,10.83306885,771.4442266,27.77488482,0.076947383,3.0179032,9.417760041,88.13662239,0.243557604,0.059320306,0.507952436,4.21107798,0.974442274
0,4.722732544,349.4059102,18.69240247,0.118677557,4.54709237,21.77702361,115.1730988,0.306953308,0.094220333,0.500066933,4.79498453,0.964929925
0,11.35690308,543.5246024,23.3136141,0.10909414,2.630215469,7.514590161,50.84100719,0.29336593,0.086063569,0.551626426,3.316135663,0.977025095
0,15.12937927,665.7156663,25.80146636,0.116037971,2.112438377,4.874041315,48.1522007,0.302737869,0.091650217,0.598354328,2.845334507,0.978226421
1,5.52015686,417.4652951,20.43196748,0.005211594,4.083321887,17.17124933,29.69294508,0.060213145,0.003625623,0.436550232,2.931581439,0.927083762
0,9.902816772,519.3612581,22.78949886,0.116074671,2.971544864,9.765258703,61.53553056,0.303234456,0.091951135,0.566594152,3.4650913,0.974486645
0,12.6771698,586.8042676,24.22404317,0.099611266,2.400178567,6.154726845,51.42980473,0.279332794,0.07802681,0.568187767,3.211819116,0.976058748
0,18.67366028,742.854166,27.25535114,0.07797079,1.898619723,4.113917184,48.00788522,0.244877958,0.059965214,0.567774471,2.956387432,0.976258022
0,14.28041077,776.9213909,27.87330965,0.09381264,2.473408039,6.556116925,81.28014921,0.270810359,0.073338251,0.515348988,4.410871303,0.971875637
0,15.25209045,813.4687106,28.52137287,0.068234602,2.370291975,5.965407048,81.99192031,0.228833871,0.052364941,0.491508181,4.427780852,0.969485283
0,17.19186401,849.5750794,29.14747123,0.05694546,2.231968364,5.396637861,114.4291862,0.208097609,0.043304615,0.474304134,5.14622457,0.955432786
0,17.81872559,831.5931648,28.8373571,0.028590556,2.154303995,4.91828206,94.03436214,0.145132278,0.021063378,0.453799932,4.68117284,0.953719057
0,16.8074646,794.1525306,28.18071203,0.030948848,2.190639234,5.048721464,86.30829125,0.151105102,0.022832752,0.47482513,4.334069865,0.958637858
0,6.898040771,369.2141347,19.21494561,0.086190612,3.269074767,11.04925057,85.34555174,0.25869995,0.066925664,0.510755308,4.533600611,0.957105517
0,15.17980957,811.145022,28.48060782,0.075555165,2.368796705,5.968633483,80.30619141,0.241456517,0.05830125,0.502857837,4.349247874,0.970723228
0,15.82791138,834.1969055,28.88246709,0.085701351,2.334423262,5.904868522,93.47658097,0.258125441,0.066628743,0.502528555,4.615384615,0.96724051
0,16.13761902,767.5850588,27.70532546,0.03089943,2.232467066,5.228970692,92.07238563,0.15093891,0.022782554,0.486216257,4.326589441,0.956477603
0,17.60458374,855.6227137,29.25102928,0.040104499,2.227290517,5.383627564,100.993007,0.17321713,0.030004174,0.448411871,5.027217387,0.957333079
0,17.57775879,812.9996327,28.51314842,0.029550072,2.149140649,4.888365341,89.84004144,0.147623195,0.021792608,0.448797016,4.625744626,0.954428136
0,5.43270874,292.5435295,17.10390393,0.086691397,3.68287416,14.06081469,85.51440144,0.259550666,0.067366548,0.501297341,4.706345635,0.955359646
0,10.13586426,551.0552102,23.47456518,0.181609191,2.773394444,8.16749365,75.57405764,0.38555577,0.148653252,0.598916383,3.364104385,0.970599322
0,14.1275177,668.40112,25.8534547,0.101137637,2.278852442,5.603841073,88.55630865,0.28167106,0.079338586,0.537175407,3.842857143,0.96034335
0,15.51280212,662.8017907,25.74493718,0.107033238,2.114567608,4.973290153,72.24940048,0.29031117,0.084280576,0.53442073,3.752198241,0.96556336
0,18.49829102,698.9962441,26.4385371,0.060086754,1.88640224,3.957773201,66.12981744,0.213725211,0.045678466,0.50350624,3.638607167,0.96163959
1,6.018844604,993.5898881,31.52126089,0.001622421,5.840871897,35.46327122,117.3557377,0.033559043,0.001126209,0.258477823,6.700819672,0.980166485
1,8.659057617,1281.52472,35.79838991,0.001712192,4.790113399,24.01163742,177.069287,0.034508774,0.001190855,0.291698234,7.395817586,0.974202321
0,11.59260559,578.37314,24.0493896,0.124337575,2.563294211,7.039526003,72.20797286,0.314552888,0.09894352,0.552155,3.606333051,0.968833223
0,14.27783203,667.2467275,25.83111936,0.103011382,2.263147366,5.560996441,82.48614725,0.284426714,0.080898556,0.53928374,3.726210521,0.962837228
0,16.03926086,661.8651175,25.72673935,0.100110991,2.059129982,4.741259669,73.09806474,0.280147842,0.078482813,0.527102748,3.800399202,0.963661797
0,18.48052979,718.9476113,26.81319845,0.073709085,1.898072602,4.06256925,71.46291243,0.238116785,0.056699603,0.512441153,3.681220541,0.962283636
0,18.57904053,705.6000823,26.56313389,0.049609668,1.903942275,3.995830722,72.05656583,0.19323305,0.037339012,0.495506588,3.71690855,0.955978662
1,7.973526001,1254.013366,35.41205113,0.001555221,5.120157354,27.46790297,111.5413732,0.032855989,0.001079516,0.289800798,6.304284038,0.983384991
1,8.084259033,1084.031799,32.92463817,0.001715893,4.747464385,23.84343453,205.9093827,0.034597871,0.001197013,0.270984105,8.089135802,0.962115564
1,6.393249512,371.6529676,19.27830303,0.005038961,3.899201813,16.88893242,33.9593741,0.059249027,0.003510447,0.440031894,2.978610393,0.97359085
0,11.88288879,558.3924684,23.63032942,0.116130986,2.41460101,6.170132266,75.42538875,0.30304527,0.091836436,0.558531476,3.612779191,0.96354359
1,6.180511475,576.4963643,24.0103387,0.005040295,4.922639395,27.43765604,104.7901919,0.059546135,0.003545742,0.345956215,5.659275053,0.970938214
1,7.176193237,927.428271,30.45370702,0.003962236,4.948302318,25.86604826,142.3794805,0.052695595,0.002776826,0.344799334,6.775324675,0.974179049
1,19.28634644,1384.380137,37.2072592,0.011315476,3.084785451,11.11732314,91.5785161,0.089914407,0.008084601,0.409334351,4.677165354,0.977439641
1,8.010025024,1064.077058,32.62019402,0.01113952,4.628311863,22.39806702,207.9121061,0.089543777,0.008018088,0.336082336,6.916133618,0.966513876
1,6.41003418,884.2150881,29.73575437,0.026904082,5.130395076,27.29200555,289.4202189,0.140925804,0.019860082,0.390481699,6.674251152,0.960961619
1,4.263793945,552.1662511,23.49821804,0.02822482,6.207482278,40.71597541,362.3316981,0.144467449,0.020870844,0.375527244,8.405660377,0.948159343
1,1.518981934,196.6864919,14.02449614,0.021304649,10.23467493,111.2457886,664.2730159,0.124596153,0.015524201,0.351063031,11.91534392,0.892793118
0,12.99320984,611.1619904,24.72169069,0.116028718,2.318675862,5.714428316,73.21172708,0.302873005,0.091732057,0.560385378,3.519189765,0.966238434
1,5.28414917,666.7099287,25.82072673,0.002248985,5.63948511,33.84626905,121.1579313,0.03955056,0.001564247,0.290371096,6.862200625,0.9727789
1,8.927566528,1148.943778,33.8960732,0.01286708,4.384631462,20.14023869,197.416,0.096410584,0.009295001,0.349651772,7.210871795,0.969338393
1,7.584396362,1000.282395,31.62724135,0.004864269,4.83948314,24.61357141,139.7005013,0.058499967,0.003422246,0.342864015,6.539097744,0.976193
1,7.162811279,968.1577563,31.11523351,0.012816549,4.864015092,24.70101383,216.4518219,0.096188099,0.00925215,0.357128117,6.568421053,0.964192314
1,3.320098877,437.6335681,20.91969331,0.026904168,7.015083133,51.773117,350.6354167,0.140772551,0.019816911,0.386373513,8.538194444,0.949106113
1,0.749694824,101.841108,10.09163555,0.008181377,14.81505976,232.3886691,516.8125,0.07566373,0.005725,0.32436617,12.5975,0.896535442
0,7.579269409,444.1411266,21.07465603,0.187569902,3.267824042,11.16464424,67.28827183,0.3922342,0.153847668,0.635913192,2.980343442,0.974155544
0,10.45233154,532.7214204,23.08075866,0.127689086,2.740345135,7.989442995,52.52273787,0.319047367,0.101791222,0.570222836,3.09141791,0.977463043
0,8.532531738,493.070944,22.20520083,0.17587172,3.100572052,10.08739228,69.72582458,0.378826322,0.143509382,0.621737455,3.107145218,0.973730054
0,11.30479431,560.3844528,23.67244079,0.124470728,2.575194702,7.062422876,53.01622844,0.314689686,0.099029599,0.566677551,3.102968617,0.976748247
0,15.9901886,691.6970453,26.30013394,0.085134427,2.168423233,5.224355698,86.8758293,0.257171819,0.066137344,0.518276082,4.072081764,0.959404481
1,6.918014526,641.4275462,25.32641993,0.002220279,4.226061394,18.75485479,206.2985106,0.039274486,0.001542485,0.332854792,6.773404255,0.905346254
0,14.48762512,1003.340428,31.67554938,0.065291575,2.616359519,7.092832747,265.6375046,0.223144617,0.04979352,0.540459293,5.579475821,0.924542296
0,7.189605713,515.7533292,22.7102032,0.06709331,3.687564964,14.2450544,270.626509,0.22681017,0.051442853,0.531042771,6.397881252,0.914202765
1,18.84283447,1360.936238,36.89086931,0.012427293,2.513332369,6.5830454,220.9273901,0.094329206,0.008897999,0.436139636,5.628681271,0.926485304
1,1.624938965,206.8961545,14.38388524,0.00210739,9.424546192,91.69239069,279.1052632,0.038249369,0.001463014,0.216747065,9.49122807,0.901226166
0,4.732711792,316.2213238,17.78261296,0.105591079,4.466891622,21.43270281,240.1006325,0.288390238,0.08316893,0.559095194,5.820586544,0.913659758
1,7.726715088,688.0079883,26.22990637,0.005697912,3.988144853,16.64824142,149.2883761,0.063591007,0.004043816,0.31242572,6.373162393,0.953735201
1,13.78460693,1053.004505,32.45003089,0.004325041,2.884058107,8.637223993,111.9974425,0.05510103,0.003036124,0.352521683,5.048695652,0.941378178
1,7.50239563,610.4988686,24.70827531,0.106365723,3.92420403,16.64563629,183.06473,0.28952852,0.083826764,0.513679106,5.254218901,0.957412871
1,6.799819946,631.6480833,25.13260996,0.001013822,4.474421548,21.46481837,211.9247517,0.026519832,0.000703301,0.295476065,7.287624141,0.943479589
1,1.479614258,157.3466471,12.54378918,0.00497754,8.712608863,76.86165457,31.42361111,0.058857325,0.003464185,0.362522279,3.553240741,0.899705498
0,12.42233276,694.3334568,26.35020791,0.084843765,2.518414524,6.56393872,101.0315384,0.256136966,0.065606145,0.557596499,3.640683102,0.958853313
1,11.20204163,880.8675283,29.67941253,0.013605473,3.287309284,11.6842763,151.1120845,0.099092028,0.00981923,0.393406053,5.777403414,0.947842643
0,11.30142212,650.6626141,25.50808919,0.080929514,2.655355313,7.285662607,132.8598473,0.249858657,0.062429349,0.543322673,4.143816794,0.944983782
0,6.498474121,415.0310813,20.37231163,0.077590283,3.514783928,12.65781455,166.0156873,0.244458192,0.059759808,0.543304567,4.703098881,0.928901807
1,13.38085938,1063.05676,32.60455121,0.010135173,3.152505803,10.8268015,174.1622491,0.085304134,0.007276795,0.353030101,6.286444529,0.951729975
1,15.32528687,1217.711139,34.89571807,0.008281518,2.995579255,9.782256051,134.3317793,0.076902484,0.005913992,0.358337956,5.693084693,0.963802198
0,10.78346252,741.3103826,27.22701568,0.075184826,2.998270677,9.30520923,175.5165591,0.240765872,0.057968205,0.485627966,5.474408602,0.947671176
0,4.853805542,361.0128451,19.00033803,0.132604265,4.432239508,20.38950356,219.2942792,0.325575692,0.105999531,0.545468061,5.330892449,0.935562629
0,5.214233398,310.6768328,17.62602714,0.167354523,3.774567892,14.67382837,73.70289511,0.368801504,0.13601455,0.60033291,3.095396298,0.968428055
0,9.530670166,518.2515739,22.76513944,0.131850986,2.806327679,8.240863902,112.6891843,0.324422115,0.105249709,0.57046697,3.892058929,0.952652053
1,15.56643677,1199.882308,34.63931738,0.009755765,2.88662459,8.976841868,130.577453,0.083627827,0.006993613,0.367528912,5.58030914,0.962364075
1,12.93121338,1088.59806,32.99390944,0.002819631,3.173050801,10.77296393,92.162764,0.044440985,0.001975001,0.312150896,5.270431589,0.960014196
0,5.723205566,338.4854471,18.39797399,0.233464055,3.600369539,13.41973709,76.54276094,0.441757111,0.195149345,0.651218949,2.952765753,0.968422867
0,11.27059937,597.9081141,24.4521597,0.098168331,2.592605252,7.035133546,119.6359968,0.277104172,0.076786722,0.539155694,4.086629002,0.9484001
1,14.58836365,1007.309682,31.73814239,0.01202393,2.877276797,9.13525482,128.8858682,0.093002586,0.008649481,0.365278265,5.487277248,0.951528052
1,18.98042297,1285.217114,35.84992488,0.013693586,2.609270671,7.497588675,119.0973958,0.099456817,0.009891658,0.384291416,5.231119792,0.963930713
0,8.327514648,313.1807416,17.69691333,0.153959784,2.544486372,6.920879757,41.21676234,0.352143914,0.124005337,0.651055467,2.214466131,0.968227988
0,10.29690552,362.5570336,19.04093048,0.110413203,2.276143243,5.619002851,36.39500688,0.294296345,0.086610339,0.639397189,2.166931133,0.970218115
1,8.369216919,714.8269132,26.73624718,0.004229831,3.858773508,15.85171877,58.48559539,0.054453296,0.002965161,0.364773703,4.382522407,0.976980385
1,9.347290039,690.4360941,26.27615067,0.011867392,3.551243362,13.6768698,105.9882638,0.092157852,0.00849307,0.4191892,4.957652753,0.959756218
1,5.467041016,463.0892343,21.51950823,0.006287895,4.544313308,21.95528813,132.5087437,0.066810294,0.004463615,0.330679498,5.843304188,0.94159606
0,9.246765137,341.8976569,18.49047476,0.131591414,2.407934299,6.171006346,38.72793094,0.323559716,0.10469089,0.640669415,2.18524088,0.970064168
0,10.62573242,382.5408816,19.55865235,0.141069506,2.343955974,6.358397307,43.00195601,0.335888221,0.112820897,0.647937952,2.353227422,0.968594344
1,8.835983276,728.4155717,26.98917508,0.004979496,3.711266781,14.69898072,70.13128205,0.059255671,0.003511235,0.366912668,4.586666667,0.972543155
1,7.600875854,580.9473199,24.10284879,0.004880573,3.931746925,16.67175817,43.08436533,0.058397512,0.003410269,0.397895169,3.626780186,0.980667859
1,6.767303467,579.8016085,24.07906993,0.025569122,4.117281597,17.93738501,133.7987511,0.137296801,0.018850412,0.382827166,5.895093666,0.958257631
1,4.691436768,410.3363621,20.2567609,0.015792591,4.888980743,25.24101541,164.181057,0.107018752,0.011453013,0.374080278,6.106750392,0.940366809
1,6.278762817,357.5098857,18.90793182,0.055806472,3.84716917,16.77474867,74.53803828,0.204553149,0.041841991,0.557861218,3.049043062,0.961381693
0,7.069885254,367.2315867,19.16328747,0.105801496,3.081594605,9.776644188,72.01603865,0.287992794,0.082939849,0.582831248,3.007342995,0.96016121
0,8.479354858,435.1078376,20.85923866,0.136513359,2.857801667,8.479704751,70.48073422,0.330288251,0.109090328,0.599003478,3.033373786,0.965739662
1,11.69633484,836.6770904,28.92537105,0.016467104,3.174817135,11.00223607,111.4602339,0.109207471,0.011926272,0.434275205,4.543859649,0.960428906
0,6.061340332,334.2018863,18.28118941,0.058591868,3.468336229,12.44852173,124.1809179,0.210899117,0.044478437,0.486027839,4.841304348,0.930078816
0,7.339080811,377.2469026,19.42284486,0.117503325,3.029337413,9.499197804,71.81006596,0.30464,0.092805529,0.594177396,3.036053131,0.961341472
0,9.673278809,482.4411871,21.96454386,0.121003212,2.671606051,7.436649867,76.85945946,0.309596859,0.095850215,0.595084111,3.131115731,0.962199834
1,7.604537964,627.7575605,25.05509051,0.038453792,3.917572113,17.00245099,142.6084848,0.16947012,0.028720122,0.457103265,4.920606061,0.957440958
0,8.55758667,448.7303915,21.18325734,0.071732025,2.943823982,9.109414612,106.4520665,0.234562571,0.0550196,0.51655528,4.188132396,0.944446556
0,5.17414856,294.5457885,17.16233634,0.071802109,3.894815948,16.55463441,135.7850067,0.234839298,0.055149496,0.487590663,4.978580991,0.929729528
0,13.07121277,596.3526794,24.42033332,0.111060157,2.362270125,6.006132508,76.79586943,0.296046178,0.087643339,0.554212991,3.723486517,0.964413413
0,13.83303833,602.1326012,24.53839036,0.108019715,2.261393459,5.561354786,69.91261596,0.29169601,0.085086562,0.54750209,3.576345083,0.966154988
0,3.182983398,223.9327855,14.9643839,0.208051038,5.094906349,26.53533374,195.2319231,0.414750272,0.172017788,0.620546249,5.226538462,0.933051894
0,12.29321289,529.3006887,23.00653578,0.067940964,2.307790884,5.595513729,71.67333848,0.227673223,0.051835097,0.531378902,3.379580685,0.954901281
0,8.726409912,408.7447722,20.21743733,0.075010971,2.763305677,7.911384633,89.87490263,0.240005019,0.057602409,0.526189553,4.034273251,0.944016371
0,11.37283325,501.4727354,22.39358693,0.072807397,2.401519999,6.03052155,85.59887147,0.236203283,0.055791991,0.535291881,3.651912226,0.947110657
1,16.61054993,1695.836514,41.18053562,0.002437324,2.984827094,9.215382339,304.0042321,0.041210723,0.001698324,0.316559042,8.303597283,0.897892296
1,0.473266602,69.10810086,8.313128223,0.005691839,18.37525631,347.8041112,208.052381,0.062904023,0.003956916,0.239893976,8.661904762,0.914267546
0,31.4763031,2549.694655,50.49450124,0.054256097,2.044693948,4.478519721,441.0260417,0.202720031,0.041095411,0.490462236,6.810763889,0.935634699
0,33.23997498,2601.509927,51.00499904,0.059557416,1.965165516,4.170910291,320.1389681,0.212980021,0.045360489,0.475771734,6.480548147,0.952237881
0,7.504745483,712.2651145,26.68829546,0.105610508,3.996138199,16.49807762,407.712766,0.288414083,0.083182683,0.497973328,8.235480161,0.924927209
1,17.7908783,904.9744762,30.08279369,0.014305441,2.701007529,8.646241829,79.56792307,0.101479567,0.010298103,0.440823201,3.768431524,0.964528316
0,7.843200684,480.4436775,21.91902547,0.262900531,3.188947667,10.6344892,80.5727819,0.471333008,0.222154805,0.664545315,2.994697773,0.971497589
0,18.53349304,765.4054089,27.6659612,0.058221697,1.931958995,4.070481216,88.33912137,0.210028774,0.044112086,0.515446127,3.712290883,0.952859786
0,17.47251892,730.4058986,27.02602262,0.062405239,1.977616835,4.23852225,89.42514514,0.217608247,0.047353349,0.536568517,3.411154468,0.950606008
0,15.06465149,656.8052493,25.62821198,0.07000168,2.121681493,4.777082129,77.36533193,0.231078872,0.053397445,0.552382288,3.338461538,0.957051789
0,11.18156433,549.8120211,23.44807073,0.1047353,2.495505028,6.504250348,93.53095053,0.286481,0.082071363,0.567589019,3.662004662,0.954004693
0,6.449890137,358.6343692,18.93764424,0.146420615,3.323492368,11.35855074,125.1141875,0.343011975,0.117657215,0.569498698,4.497201767,0.941999466
0,18.34701538,763.4336761,27.63030358,0.061775569,1.940069435,4.107225729,92.16022124,0.2165957,0.046913697,0.5224064,3.722627737,0.951894537
0,16.68156433,706.4102377,26.57837914,0.06868307,2.01432372,4.373672641,86.24564637,0.228959339,0.052422379,0.53978801,3.418675722,0.95324447
0,5.202789307,303.5795521,17.42353443,0.141900322,3.759698597,14.52080184,162.7338408,0.337365112,0.113815219,0.560431973,5.259876767,0.926561578
0,12.81291199,674.4055437,25.96931928,0.142218869,2.472208789,6.56102256,72.62345416,0.337921467,0.114190918,0.57474436,3.34466951,0.972781613
0,15.04969788,725.5974958,26.93691697,0.114149474,2.212455111,5.314216985,77.45451878,0.300369831,0.090222036,0.543525926,3.655125196,0.968327121
1,7.660797119,802.8110191,28.33391994,0.002716641,4.366330073,20.3113765,105.8631557,0.043630873,0.001903653,0.305349701,5.939871449,0.969592335
1,5.87461853,630.0151429,25.10010245,0.002966054,4.997842078,26.93388552,134.8816425,0.045605202,0.002079834,0.268247887,6.892914654,0.960868284
0,14.21017456,713.150662,26.70488086,0.108739144,2.316954087,5.765055025,74.04433937,0.29267818,0.085660517,0.547497514,3.433884949,0.970352395
1,13.61386108,729.0728909,27.0013498,0.004374752,2.803639585,9.080559426,115.2237474,0.05530299,0.003058421,0.358632195,5.551530153,0.925358449
1,10.19107056,947.8266363,30.78679321,0.001512018,3.671944461,14.3565853,93.2532645,0.032408091,0.001050284,0.282938451,5.90403887,0.961713363
1,7.444442749,776.0309292,27.8573317,0.003468996,4.461768728,21.39752008,108.4101182,0.049405214,0.002440875,0.302393028,5.855691478,0.971035775
1,2.066711426,237.4538171,15.40953656,0.002269416,8.260262419,72.49300638,174.8229167,0.039754412,0.001580413,0.231661767,8.853365385,0.943025898
1,2.919845581,316.4851538,17.79002962,0.206286048,6.467634256,42.99783272,224.2295681,0.413090027,0.17064337,0.603411942,4.931229236,0.965231581
1,3.244949341,373.6458164,19.32992024,0.007512543,6.60871775,45.57978995,502.8391772,0.073152707,0.005351319,0.330290925,9.558204769,0.892741109
1,17.20516968,1380.363902,37.15324887,0.007651959,2.633776271,7.120355577,111.3715563,0.073426041,0.005391384,0.412660344,4.628443715,0.944863735
1,1.15461731,172.9832368,13.15230918,0.044036595,11.56834552,134.7073123,1022.941667,0.180600849,0.032616667,0.439499449,9.498333333,0.860674915
0,7.885528564,681.8038663,26.11137427,0.133134269,3.806776864,14.93953994,277.9007625,0.326207436,0.106411292,0.546301263,6.445885968,0.944214865
0,5.729431152,511.7875713,22.62272245,0.164275701,4.461356669,20.52644743,296.9948216,0.365215087,0.13338206,0.566869171,6.575086306,0.940435816
0,16.37345886,1199.597805,34.63521049,0.083418834,2.510529163,6.532595041,108.7633935,0.254187416,0.064611243,0.541786658,3.922462471,0.974138362
0,10.22756958,813.9460387,28.52973955,0.08167951,3.168063978,10.28218736,119.2621155,0.251453111,0.063228667,0.502579442,4.386430678,0.969759887
1,3.62071228,578.4072218,24.05009817,0.001350937,7.020581362,50.63828989,71.38488701,0.030612594,0.000937131,0.178424627,6.317090395,0.962173407
0,14.677948,1102.03651,33.19693525,0.079820752,2.656081525,7.266766832,104.3294656,0.248303245,0.061654501,0.533050598,3.937557252,0.974668018
0,8.225753784,664.0565835,25.76929536,0.076262061,3.512465766,12.6458833,128.604089,0.242553919,0.058832404,0.493290371,4.711328276,0.965481816
0,10.91273499,654.3359365,25.57999094,0.105429639,2.899906842,8.889702511,49.81941365,0.28809673,0.082999726,0.554752631,3.155580192,0.983848972
1,15.5980835,1159.524052,34.05178485,0.011817749,2.716293997,7.72914547,88.14507817,0.09208126,0.008478959,0.447883086,4.110489999,0.964606828
1,12.49708557,1054.377184,32.47117466,0.013155843,3.091811769,9.94576038,94.85183092,0.097281802,0.009463749,0.441849912,4.320863472,0.967432785
0,14.85720825,799.1562281,28.26935139,0.05903894,2.32273163,5.602282708,59.18975682,0.211069195,0.044550205,0.57468581,3.100957996,0.975236251
0,10.19500732,602.5675323,24.54725101,0.075304508,2.795521796,7.983674728,59.56803279,0.240011288,0.057605419,0.571802674,3.244754098,0.976159426
0,12.40605164,750.9549856,27.4035579,0.103897737,2.769367556,8.120032206,57.3928079,0.285894206,0.081735497,0.544861248,3.472311581,0.982603662
1,0.974334717,103.2387511,10.16064718,0.005245079,10.8241383,120.0666437,94.22804054,0.06043427,0.003652301,0.311815844,5.589527027,0.925023301
0,13.38960266,733.2169404,27.07797888,0.058451915,2.438482853,6.129250252,57.4466951,0.209869249,0.044045102,0.566318494,3.167510661,0.975408594
0,8.795791626,539.0152936,23.2167029,0.076066999,3.01699086,9.269037036,61.65895899,0.241178929,0.058167276,0.579658876,3.320772671,0.975125033
0,6.896774292,280.3899822,16.74484942,0.167036252,2.999990154,9.893866867,50.20521654,0.368331594,0.135668163,0.63564589,2.592396654,0.963771364
0,9.726013184,342.4344345,18.50498405,0.129117899,2.342177497,5.994201789,45.07379239,0.320590529,0.102778287,0.608668076,2.497841727,0.963780507
0,4.265457153,212.2373926,14.56836959,0.094753055,3.801444188,14.79808524,99.6212206,0.271720993,0.073832298,0.554720269,4.000839866,0.931881586
0,8.082473755,305.3176729,17.47334178,0.136138342,2.704068094,7.996446197,49.80996993,0.329957973,0.108872264,0.61569666,2.560027759,0.961575532
0,11.00067139,360.731181,18.9929245,0.108710188,2.191328268,5.280629464,43.34294991,0.292526264,0.085571615,0.570040026,2.84406308,0.963404079
0,2.406967163,123.6082182,11.11792329,0.208198197,4.97719531,25.38268789,91.42807692,0.414874085,0.172120507,0.632786943,3.507307692,0.941224144
0,4.629821777,244.012406,15.62089645,0.247845858,3.700955847,13.99435374,38.99436796,0.455582439,0.207555359,0.723925335,1.914267835,0.979209714
0,11.04931641,415.4843876,20.38343415,0.081578749,2.232243709,5.189381857,42.87343402,0.249264424,0.062132753,0.653362085,2.167193537,0.96489612
0,8.204177856,327.4676789,18.09606805,0.100523323,2.573331158,6.803857011,51.81341991,0.278640113,0.077640313,0.648636294,2.384415584,0.957675602
0,4.789276123,208.4923887,14.43926552,0.157313539,3.343070357,11.38901608,61.1079646,0.35524368,0.126198072,0.659183522,2.763352421,0.952594873
0,5.051025391,266.0499033,16.31103624,0.244763611,3.561161909,12.9764777,44.89553398,0.452419747,0.204683627,0.717754693,2.099029126,0.9765885
0,12.36723328,448.1551969,21.16967635,0.069167651,2.123972179,4.748163746,49.71031061,0.228811638,0.052354766,0.627355885,2.398511648,0.95860195
0,10.31564331,393.4393311,19.83530517,0.082760029,2.312098832,5.545424919,43.43669442,0.251183232,0.063093016,0.652626326,2.184150478,0.96408523
0,7.309387207,299.6295035,17.30980946,0.109148665,2.726462497,7.611356277,55.42945076,0.291134851,0.084759502,0.654384831,2.453598485,0.955245042
0,3.538269043,159.7834313,12.64054711,0.187170062,3.893234286,15.42522166,79.33341996,0.390362236,0.152382676,0.678234611,3.050675676,0.939285982
0,6.994415283,543.6251874,23.31577122,0.147563099,3.722481627,14.16743158,75.99104196,0.34451082,0.118687705,0.609405324,3.110796794,0.980873502
0,18.1756897,1179.352877,34.34170754,0.071341996,2.274174842,5.355514557,140.4898508,0.233346182,0.05445044,0.581485866,3.546710687,0.95953283
0,13.82899475,1004.439485,31.69289328,0.083058751,2.647450202,7.161487956,173.546297,0.25284007,0.063928101,0.602481836,3.823524752,0.953174542
0,8.729278564,705.5538293,26.56226326,0.109326496,3.358469218,11.4438232,196.2207944,0.293046766,0.085876407,0.58375445,4.552336449,0.951547862
